district,week_start,week_of_year,lst_celsius,rainfall_mm,ndwi_index,humidity_proxy_pct,population_density,dengue_cases,lst_lag2,rainfall_lag2,ndwi_lag2,humidity_lag2,lst_lag4,rainfall_lag4,ndwi_lag4,humidity_lag4,lst_lag6,rainfall_lag6,ndwi_lag6,humidity_lag6,rainfall_roll4,ndwi_roll4,humidity_roll4,month,is_monsoon_season,is_post_monsoon,cases_lag1,cases_lag4,cases_roll4,target_cases_4wk_ahead
Lucknow,2021-05-24,21,31.46,3.24,-0.195,47.1,7330.6,5,31.27,6.79,-0.163,45.3,30.73,5.03,-0.162,43.7,27.74,5.72,-0.199,42.5,3.7625,-0.1695,45.775,5,0,0,6.0,5.0,5.5,10.0
Lucknow,2021-05-31,22,29.26,13.86,-0.093,48.1,7338.8,8,31.33,5.02,-0.145,46.2,30.24,0.0,-0.175,44.5,27.26,0.72,-0.215,43.1,7.2275,-0.149,46.675,5,0,0,5.0,6.0,6.0,10.0
Lucknow,2021-06-07,23,32.11,9.84,-0.091,49.1,7329.1,9,31.46,3.24,-0.195,47.1,31.27,6.79,-0.163,45.3,30.73,5.03,-0.162,43.7,7.99,-0.131,47.625,6,1,0,8.0,5.0,7.0,9.0
Lucknow,2021-06-14,24,32.24,15.15,-0.089,50.1,7338.8,8,29.26,13.86,-0.093,48.1,31.33,5.02,-0.145,46.2,30.24,0.0,-0.175,44.5,10.5225,-0.11699999999999999,48.6,6,1,0,9.0,6.0,7.5,11.0
Lucknow,2021-06-21,25,32.1,12.83,-0.097,51.1,7333.9,10,32.11,9.84,-0.091,49.1,31.46,3.24,-0.195,47.1,31.27,6.79,-0.163,45.3,12.92,-0.0925,49.6,6,1,0,8.0,5.0,8.75,10.0
Lucknow,2021-06-28,26,30.44,19.33,-0.053,52.0,7345.2,10,32.24,15.15,-0.089,50.1,29.26,13.86,-0.093,48.1,31.33,5.02,-0.145,46.2,14.2875,-0.0825,50.575,6,1,0,10.0,8.0,9.25,11.0
Lucknow,2021-07-05,27,32.49,15.22,-0.063,52.9,7332.1,9,32.1,12.83,-0.097,51.1,32.11,9.84,-0.091,49.1,31.46,3.24,-0.195,47.1,15.6325,-0.0755,51.525,7,1,0,10.0,9.0,9.25,12.0
Lucknow,2021-07-12,28,30.62,18.12,-0.09,53.6,7336.2,11,30.44,19.33,-0.053,52.0,32.24,15.15,-0.089,50.1,29.26,13.86,-0.093,48.1,16.375,-0.07575,52.4,7,1,0,9.0,8.0,10.0,12.0
Lucknow,2021-07-19,29,31.97,20.06,-0.039,54.2,7338.7,10,32.49,15.22,-0.063,52.9,32.1,12.83,-0.097,51.1,32.11,9.84,-0.091,49.1,18.1825,-0.06125,53.175,7,1,0,11.0,10.0,10.0,12.0
Lucknow,2021-07-26,30,29.43,15.73,-0.054,54.6,7343.0,11,30.62,18.12,-0.09,53.6,30.44,19.33,-0.053,52.0,32.24,15.15,-0.089,50.1,17.2825,-0.0615,53.825,7,1,0,10.0,10.0,10.25,10.0
Lucknow,2021-08-02,31,27.81,20.83,-0.064,54.9,7338.0,12,31.97,20.06,-0.039,54.2,32.49,15.22,-0.063,52.9,32.1,12.83,-0.097,51.1,18.685000000000002,-0.06175,54.325,8,1,0,11.0,9.0,11.0,11.0
Lucknow,2021-08-09,32,28.72,16.03,-0.036,55.0,7333.8,12,29.43,15.73,-0.054,54.6,30.62,18.12,-0.09,53.6,30.44,19.33,-0.053,52.0,18.1625,-0.04825,54.675,8,1,0,12.0,11.0,11.25,9.0
Lucknow,2021-08-16,33,27.61,13.9,-0.028,54.9,7336.0,12,27.81,20.83,-0.064,54.9,31.97,20.06,-0.039,54.2,32.49,15.22,-0.063,52.9,16.6225,-0.0455,54.85,8,1,0,12.0,10.0,11.75,9.0
Lucknow,2021-08-23,34,27.75,12.26,-0.051,54.6,7340.2,10,28.72,16.03,-0.036,55.0,29.43,15.73,-0.054,54.6,30.62,18.12,-0.09,53.6,15.754999999999999,-0.04475,54.849999999999994,8,1,0,12.0,11.0,11.5,11.0
Lucknow,2021-08-30,35,24.81,12.55,-0.064,54.2,7340.3,11,27.61,13.9,-0.028,54.9,27.81,20.83,-0.064,54.9,31.97,20.06,-0.039,54.2,13.685,-0.04475,54.675000000000004,8,1,0,10.0,12.0,11.25,9.0
Lucknow,2021-09-06,36,25.61,14.15,-0.081,53.6,7338.6,9,27.75,12.26,-0.051,54.6,28.72,16.03,-0.036,55.0,29.43,15.73,-0.054,54.6,13.215,-0.055999999999999994,54.324999999999996,9,1,1,11.0,12.0,10.5,8.0
Lucknow,2021-09-13,37,26.62,9.73,-0.112,52.9,7342.1,9,24.81,12.55,-0.064,54.2,27.61,13.9,-0.028,54.9,27.81,20.83,-0.064,54.9,12.172500000000001,-0.077,53.825,9,1,1,9.0,12.0,9.75,9.0
Lucknow,2021-09-20,38,24.87,6.37,-0.134,52.0,7336.7,11,25.61,14.15,-0.081,53.6,27.75,12.26,-0.051,54.6,28.72,16.03,-0.036,55.0,10.700000000000001,-0.09775,53.175,9,1,1,9.0,10.0,10.0,7.0
Lucknow,2021-09-27,39,23.94,11.78,-0.124,51.1,7337.3,9,26.62,9.73,-0.112,52.9,24.81,12.55,-0.064,54.2,27.61,13.9,-0.028,54.9,10.5075,-0.11275,52.4,9,1,1,11.0,11.0,9.5,7.0
Lucknow,2021-10-04,40,22.3,5.96,-0.117,50.1,7341.8,8,24.87,6.37,-0.134,52.0,25.61,14.15,-0.081,53.6,27.75,12.26,-0.051,54.6,8.46,-0.12175,51.525000000000006,10,0,1,9.0,9.0,9.25,6.0
Lucknow,2021-10-11,41,21.88,2.36,-0.23,49.1,7333.3,9,23.94,11.78,-0.124,51.1,26.62,9.73,-0.112,52.9,24.81,12.55,-0.064,54.2,6.6175,-0.15125,50.575,10,0,1,8.0,9.0,9.25,8.0
Lucknow,2021-10-18,42,22.91,6.14,-0.126,48.1,7342.9,7,22.3,5.96,-0.117,50.1,24.87,6.37,-0.134,52.0,25.61,14.15,-0.081,53.6,6.5600000000000005,-0.14925,49.6,10,0,1,9.0,11.0,8.25,6.0
Lucknow,2021-10-25,43,21.52,5.79,-0.16,47.1,7336.0,7,21.88,2.36,-0.23,49.1,23.94,11.78,-0.124,51.1,26.62,9.73,-0.112,52.9,5.0625,-0.15825,48.6,10,0,1,7.0,9.0,7.75,6.0
Lucknow,2021-11-01,44,20.76,2.73,-0.241,46.2,7334.3,6,22.91,6.14,-0.126,48.1,22.3,5.96,-0.117,50.1,24.87,6.37,-0.134,52.0,4.255,-0.18925,47.62500000000001,11,0,1,7.0,8.0,7.25,6.0
Lucknow,2021-11-08,45,19.87,3.69,-0.169,45.3,7338.8,8,21.52,5.79,-0.16,47.1,21.88,2.36,-0.23,49.1,23.94,11.78,-0.124,51.1,4.5874999999999995,-0.174,46.675,11,0,1,6.0,9.0,7.0,6.0
Lucknow,2021-11-15,46,19.95,2.01,-0.175,44.5,7344.7,6,20.76,2.73,-0.241,46.2,22.91,6.14,-0.126,48.1,22.3,5.96,-0.117,50.1,3.5549999999999997,-0.18625000000000003,45.775,11,0,1,8.0,7.0,6.75,3.0
Lucknow,2021-11-22,47,21.66,0.0,-0.233,43.7,7343.7,6,19.87,3.69,-0.169,45.3,21.52,5.79,-0.16,47.1,21.88,2.36,-0.23,49.1,2.1075,-0.20450000000000002,44.925000000000004,11,0,1,6.0,7.0,6.5,6.0
Lucknow,2021-11-29,48,22.45,0.62,-0.172,43.1,7345.0,6,19.95,2.01,-0.175,44.5,20.76,2.73,-0.241,46.2,22.91,6.14,-0.126,48.1,1.58,-0.18725,44.15,11,0,1,6.0,6.0,6.5,5.0
Lucknow,2021-12-06,49,19.5,2.2,-0.168,42.5,7342.9,6,21.66,0.0,-0.233,43.7,19.87,3.69,-0.169,45.3,21.52,5.79,-0.16,47.1,1.2075,-0.187,43.45,12,0,0,6.0,8.0,6.0,4.0
Lucknow,2021-12-13,50,20.91,2.14,-0.177,42.0,7342.4,3,22.45,0.62,-0.172,43.1,19.95,2.01,-0.175,44.5,20.76,2.73,-0.241,46.2,1.2400000000000002,-0.1875,42.825,12,0,0,6.0,6.0,5.25,2.0
Lucknow,2021-12-20,51,19.93,4.21,-0.109,41.6,7337.6,6,19.5,2.2,-0.168,42.5,21.66,0.0,-0.233,43.7,19.87,3.69,-0.169,45.3,2.2925,-0.1565,42.3,12,0,0,3.0,6.0,5.25,4.0
Lucknow,2021-12-27,52,20.96,2.14,-0.145,41.3,7337.9,5,20.91,2.14,-0.177,42.0,22.45,0.62,-0.172,43.1,19.95,2.01,-0.175,44.5,2.6725000000000003,-0.14975,41.85,12,0,0,6.0,6.0,5.0,3.0
Lucknow,2022-01-03,1,18.1,0.0,-0.203,40.0,7344.7,4,19.93,4.21,-0.109,41.6,19.5,2.2,-0.168,42.5,21.66,0.0,-0.233,43.7,2.1225,-0.1585,41.225,1,0,0,5.0,6.0,4.5,4.0
Lucknow,2022-01-10,2,20.53,0.0,-0.18,40.1,7344.3,2,20.96,2.14,-0.145,41.3,20.91,2.14,-0.177,42.0,22.45,0.62,-0.172,43.1,1.5875,-0.15925,40.75,1,0,0,4.0,3.0,4.25,4.0
Lucknow,2022-01-17,3,19.63,0.17,-0.214,40.1,7353.5,4,18.1,0.0,-0.203,40.0,19.93,4.21,-0.109,41.6,19.5,2.2,-0.168,42.5,0.5775,-0.1855,40.375,1,0,0,2.0,6.0,3.75,3.0
Lucknow,2022-01-24,4,19.56,0.0,-0.227,40.1,7346.0,3,20.53,0.0,-0.18,40.1,20.96,2.14,-0.145,41.3,20.91,2.14,-0.177,42.0,0.0425,-0.20600000000000002,40.075,1,0,0,4.0,5.0,3.25,3.0
Lucknow,2022-01-31,5,22.85,0.0,-0.188,40.2,7338.5,4,19.63,0.17,-0.214,40.1,18.1,0.0,-0.203,40.0,19.93,4.21,-0.109,41.6,0.0425,-0.20224999999999999,40.125,1,0,0,3.0,4.0,3.25,2.0
Lucknow,2022-02-07,6,24.86,1.59,-0.2,40.2,7351.5,4,19.56,0.0,-0.227,40.1,20.53,0.0,-0.18,40.1,20.96,2.14,-0.145,41.3,0.44,-0.20725,40.150000000000006,2,0,0,4.0,2.0,3.75,3.0
Lucknow,2022-02-14,7,23.55,0.0,-0.188,40.3,7349.0,3,22.85,0.0,-0.188,40.2,19.63,0.17,-0.214,40.1,18.1,0.0,-0.203,40.0,0.3975,-0.20075,40.2,2,0,0,4.0,4.0,3.5,4.0
Lucknow,2022-02-21,8,25.37,0.0,-0.175,40.4,7334.7,3,24.86,1.59,-0.2,40.2,19.56,0.0,-0.227,40.1,20.53,0.0,-0.18,40.1,0.3975,-0.18775000000000003,40.275,2,0,0,3.0,3.0,3.5,3.0
Lucknow,2022-02-28,9,26.74,0.0,-0.173,40.6,7341.2,2,23.55,0.0,-0.188,40.3,22.85,0.0,-0.188,40.2,19.63,0.17,-0.214,40.1,0.3975,-0.184,40.375,2,0,0,3.0,4.0,3.0,4.0
Lucknow,2022-03-07,10,24.06,2.05,-0.183,40.8,7344.8,3,25.37,0.0,-0.175,40.4,24.86,1.59,-0.2,40.2,19.56,0.0,-0.227,40.1,0.5125,-0.17975000000000002,40.525,3,0,0,2.0,4.0,2.75,4.0
Lucknow,2022-03-14,11,26.72,0.74,-0.219,41.0,7343.6,4,26.74,0.0,-0.173,40.6,23.55,0.0,-0.188,40.3,22.85,0.0,-0.188,40.2,0.6975,-0.1875,40.7,3,0,0,3.0,3.0,3.0,4.0
Lucknow,2022-03-21,12,27.73,1.54,-0.18,41.3,7345.7,3,24.06,2.05,-0.183,40.8,25.37,0.0,-0.175,40.4,24.86,1.59,-0.2,40.2,1.0825,-0.18874999999999997,40.925,3,0,0,4.0,3.0,3.0,6.0
Lucknow,2022-03-28,13,29.2,0.0,-0.186,41.6,7352.7,4,26.72,0.74,-0.219,41.0,26.74,0.0,-0.173,40.6,23.55,0.0,-0.188,40.3,1.0825,-0.192,41.175,3,0,0,3.0,2.0,3.5,3.0
Lucknow,2022-04-04,14,29.52,1.1,-0.188,42.0,7345.2,4,27.73,1.54,-0.18,41.3,24.06,2.05,-0.183,40.8,25.37,0.0,-0.175,40.4,0.845,-0.19324999999999998,41.475,4,0,0,4.0,3.0,3.75,5.0
Lucknow,2022-04-11,15,32.4,0.0,-0.178,42.5,7347.0,4,29.2,0.0,-0.186,41.6,26.72,0.74,-0.219,41.0,26.74,0.0,-0.173,40.6,0.6599999999999999,-0.183,41.85,4,0,0,4.0,4.0,3.75,7.0
Lucknow,2022-04-18,16,28.36,2.81,-0.208,43.1,7343.4,6,29.52,1.1,-0.188,42.0,27.73,1.54,-0.18,41.3,24.06,2.05,-0.183,40.8,0.9775,-0.19,42.3,4,0,0,4.0,3.0,4.5,8.0
Lucknow,2022-04-25,17,31.19,0.98,-0.205,43.7,7355.7,3,32.4,0.0,-0.178,42.5,29.2,0.0,-0.186,41.6,26.72,0.74,-0.219,41.0,1.2225000000000001,-0.19474999999999998,42.825,4,0,0,6.0,4.0,4.25,6.0
Lucknow,2022-05-02,18,29.1,2.71,-0.122,44.5,7347.9,5,28.36,2.81,-0.208,43.1,29.52,1.1,-0.188,42.0,27.73,1.54,-0.18,41.3,1.625,-0.17825,43.45,5,0,0,3.0,4.0,4.5,9.0
Lucknow,2022-05-09,19,31.79,8.01,-0.176,45.3,7359.9,7,31.19,0.98,-0.205,43.7,32.4,0.0,-0.178,42.5,29.2,0.0,-0.186,41.6,3.6275,-0.17775,44.150000000000006,5,0,0,5.0,4.0,5.25,9.0
Lucknow,2022-05-16,20,31.68,1.82,-0.176,46.2,7360.5,8,29.1,2.71,-0.122,44.5,28.36,2.81,-0.208,43.1,29.52,1.1,-0.188,42.0,3.38,-0.16974999999999998,44.925,5,0,0,7.0,6.0,5.75,10.0
Lucknow,2022-05-23,21,30.88,4.55,-0.127,47.1,7357.4,6,31.79,8.01,-0.176,45.3,31.19,0.98,-0.205,43.7,32.4,0.0,-0.178,42.5,4.2725,-0.15025,45.775,5,0,0,8.0,3.0,6.5,8.0
Lucknow,2022-05-30,22,31.8,3.73,-0.193,48.1,7340.7,9,31.68,1.82,-0.176,46.2,29.1,2.71,-0.122,44.5,28.36,2.81,-0.208,43.1,4.5275,-0.168,46.675,5,0,0,6.0,5.0,7.5,9.0
Lucknow,2022-06-06,23,31.76,9.44,-0.134,49.1,7350.4,9,30.88,4.55,-0.127,47.1,31.79,8.01,-0.176,45.3,31.19,0.98,-0.205,43.7,4.885,-0.1575,47.625,6,1,0,9.0,7.0,8.0,10.0
Lucknow,2022-06-13,24,31.09,11.47,-0.103,50.1,7342.6,10,31.8,3.73,-0.193,48.1,31.68,1.82,-0.176,46.2,29.1,2.71,-0.122,44.5,7.297499999999999,-0.13925,48.6,6,1,0,9.0,8.0,8.5,11.0
Lucknow,2022-06-20,25,32.54,17.61,-0.112,51.1,7350.4,8,31.76,9.44,-0.134,49.1,30.88,4.55,-0.127,47.1,31.79,8.01,-0.176,45.3,10.5625,-0.1355,49.6,6,1,0,10.0,6.0,9.0,12.0
Lucknow,2022-06-27,26,31.66,13.84,-0.039,52.0,7345.6,9,31.09,11.47,-0.103,50.1,31.8,3.73,-0.193,48.1,31.68,1.82,-0.176,46.2,13.09,-0.09699999999999999,50.575,6,1,0,8.0,9.0,9.0,13.0
Lucknow,2022-07-04,27,31.69,13.82,-0.091,52.9,7352.2,10,32.54,17.61,-0.112,51.1,31.76,9.44,-0.134,49.1,30.88,4.55,-0.127,47.1,14.185,-0.08625000000000001,51.525,7,1,0,9.0,9.0,9.25,11.0
Lucknow,2022-07-11,28,29.41,11.31,-0.057,53.6,7352.9,11,31.66,13.84,-0.039,52.0,31.09,11.47,-0.103,50.1,31.8,3.73,-0.193,48.1,14.145,-0.07475,52.4,7,1,0,10.0,10.0,9.5,12.0
Lucknow,2022-07-18,29,31.35,18.22,-0.063,54.2,7346.7,12,31.69,13.82,-0.091,52.9,32.54,17.61,-0.112,51.1,31.76,9.44,-0.134,49.1,14.2975,-0.0625,53.175000000000004,7,1,0,11.0,8.0,10.5,14.0
Lucknow,2022-07-25,30,29.35,16.35,-0.052,54.6,7357.9,13,29.41,11.31,-0.057,53.6,31.66,13.84,-0.039,52.0,31.09,11.47,-0.103,50.1,14.924999999999999,-0.06575,53.825,7,1,0,12.0,9.0,11.5,12.0
Lucknow,2022-08-01,31,29.14,18.61,-0.023,54.9,7349.3,11,31.35,18.22,-0.063,54.2,31.69,13.82,-0.091,52.9,32.54,17.61,-0.112,51.1,16.1225,-0.04875,54.325,8,1,0,13.0,10.0,11.75,12.0
Lucknow,2022-08-08,32,31.12,18.39,-0.013,55.0,7351.2,12,29.35,16.35,-0.052,54.6,29.41,11.31,-0.057,53.6,31.66,13.84,-0.039,52.0,17.8925,-0.03775,54.675000000000004,8,1,0,11.0,11.0,12.0,12.0
Lucknow,2022-08-15,33,28.32,14.69,-0.076,54.9,7352.3,14,29.14,18.61,-0.023,54.9,31.35,18.22,-0.063,54.2,31.69,13.82,-0.091,52.9,17.01,-0.040999999999999995,54.849999999999994,8,1,0,12.0,12.0,12.5,11.0
Lucknow,2022-08-22,34,27.03,17.86,-0.09,54.6,7355.4,12,31.12,18.39,-0.013,55.0,29.35,16.35,-0.052,54.6,29.41,11.31,-0.057,53.6,17.3875,-0.0505,54.85,8,1,0,14.0,13.0,12.25,11.0
Lucknow,2022-08-29,35,28.0,13.24,-0.019,54.2,7356.5,12,28.32,14.69,-0.076,54.9,29.14,18.61,-0.023,54.9,31.35,18.22,-0.063,54.2,16.044999999999998,-0.049499999999999995,54.675,8,1,0,12.0,11.0,12.5,11.0
Lucknow,2022-09-05,36,27.4,17.07,-0.031,53.6,7355.4,12,27.03,17.86,-0.09,54.6,31.12,18.39,-0.013,55.0,29.35,16.35,-0.052,54.6,15.715,-0.054,54.325,9,1,1,12.0,12.0,12.5,12.0
Lucknow,2022-09-12,37,25.66,15.76,-0.045,52.9,7355.5,11,28.0,13.24,-0.019,54.2,28.32,14.69,-0.076,54.9,29.14,18.61,-0.023,54.9,15.9825,-0.04625,53.825,9,1,1,12.0,14.0,11.75,9.0
Lucknow,2022-09-19,38,24.95,13.2,-0.089,52.0,7356.3,11,27.4,17.07,-0.031,53.6,27.03,17.86,-0.09,54.6,31.12,18.39,-0.013,55.0,14.8175,-0.046,53.175,9,1,1,11.0,12.0,11.5,10.0
Lucknow,2022-09-26,39,24.18,6.15,-0.14,51.1,7351.5,11,25.66,15.76,-0.045,52.9,28.0,13.24,-0.019,54.2,28.32,14.69,-0.076,54.9,13.045,-0.07625000000000001,52.400000000000006,9,1,1,11.0,12.0,11.25,7.0
Lucknow,2022-10-03,40,23.52,7.49,-0.129,50.1,7347.9,12,24.95,13.2,-0.089,52.0,27.4,17.07,-0.031,53.6,27.03,17.86,-0.09,54.6,10.65,-0.10075,51.525,10,0,1,11.0,12.0,11.25,7.0
Lucknow,2022-10-10,41,20.83,2.56,-0.097,49.1,7352.1,9,24.18,6.15,-0.14,51.1,25.66,15.76,-0.045,52.9,28.0,13.24,-0.019,54.2,7.3500000000000005,-0.11375,50.575,10,0,1,12.0,11.0,10.75,7.0
Lucknow,2022-10-17,42,22.92,3.45,-0.159,48.1,7350.0,10,23.52,7.49,-0.129,50.1,24.95,13.2,-0.089,52.0,27.4,17.07,-0.031,53.6,4.9125000000000005,-0.13125,49.6,10,0,1,9.0,11.0,10.5,7.0
Lucknow,2022-10-24,43,22.15,0.67,-0.205,47.1,7368.6,7,20.83,2.56,-0.097,49.1,24.18,6.15,-0.14,51.1,25.66,15.76,-0.045,52.9,3.5425,-0.1475,48.60000000000001,10,0,1,10.0,11.0,9.5,6.0
Lucknow,2022-10-31,44,22.06,6.45,-0.169,46.2,7370.3,7,22.92,3.45,-0.159,48.1,23.52,7.49,-0.129,50.1,24.95,13.2,-0.089,52.0,3.2825,-0.1575,47.625,10,0,1,7.0,12.0,8.25,6.0
Lucknow,2022-11-07,45,20.73,0.57,-0.197,45.3,7354.6,7,22.15,0.67,-0.205,47.1,20.83,2.56,-0.097,49.1,24.18,6.15,-0.14,51.1,2.785,-0.1825,46.675,11,0,1,7.0,9.0,7.75,5.0
Lucknow,2022-11-14,46,22.1,0.0,-0.209,44.5,7354.9,7,22.06,6.45,-0.169,46.2,22.92,3.45,-0.159,48.1,23.52,7.49,-0.129,50.1,1.9225000000000003,-0.195,45.775000000000006,11,0,1,7.0,10.0,7.0,4.0
Lucknow,2022-11-21,47,19.52,2.99,-0.151,43.7,7351.0,6,20.73,0.57,-0.197,45.3,22.15,0.67,-0.205,47.1,20.83,2.56,-0.097,49.1,2.5025,-0.1815,44.925,11,0,1,7.0,7.0,6.75,4.0
Lucknow,2022-11-28,48,19.62,1.57,-0.164,43.1,7351.2,6,22.1,0.0,-0.209,44.5,22.06,6.45,-0.169,46.2,22.92,3.45,-0.159,48.1,1.2825,-0.18025,44.15,11,0,1,6.0,7.0,6.5,5.0
Lucknow,2022-12-05,49,22.22,0.0,-0.205,42.5,7352.5,5,19.52,2.99,-0.151,43.7,20.73,0.57,-0.197,45.3,22.15,0.67,-0.205,47.1,1.14,-0.18225,43.45,12,0,0,6.0,7.0,6.0,4.0
Lucknow,2022-12-12,50,19.5,0.0,-0.196,42.0,7354.1,4,19.62,1.57,-0.164,43.1,22.1,0.0,-0.209,44.5,22.06,6.45,-0.169,46.2,1.14,-0.17900000000000002,42.825,12,0,0,5.0,7.0,5.25,4.0
Lucknow,2022-12-19,51,20.82,0.0,-0.197,41.6,7354.9,4,22.22,0.0,-0.205,42.5,19.52,2.99,-0.151,43.7,20.73,0.57,-0.197,45.3,0.3925,-0.1905,42.3,12,0,0,4.0,6.0,4.75,4.0
Lucknow,2022-12-26,52,19.44,0.0,-0.183,41.3,7360.2,5,19.5,0.0,-0.196,42.0,19.62,1.57,-0.164,43.1,22.1,0.0,-0.209,44.5,0.0,-0.19525,41.85,12,0,0,4.0,6.0,4.5,2.0
Lucknow,2023-01-02,1,20.02,0.19,-0.234,40.0,7357.7,4,20.82,0.0,-0.197,41.6,22.22,0.0,-0.205,42.5,19.52,2.99,-0.151,43.7,0.0475,-0.2025,41.225,1,0,0,5.0,5.0,4.25,3.0
Lucknow,2023-01-09,2,18.83,0.41,-0.181,40.1,7367.6,4,19.44,0.0,-0.183,41.3,19.5,0.0,-0.196,42.0,19.62,1.57,-0.164,43.1,0.15,-0.19874999999999998,40.75,1,0,0,4.0,4.0,4.25,4.0
Lucknow,2023-01-16,3,20.1,0.0,-0.2,40.1,7350.4,4,20.02,0.19,-0.234,40.0,20.82,0.0,-0.197,41.6,22.22,0.0,-0.205,42.5,0.15,-0.1995,40.375,1,0,0,4.0,4.0,4.25,3.0
Lucknow,2023-01-23,4,22.53,1.28,-0.225,40.1,7355.6,2,18.83,0.41,-0.181,40.1,19.44,0.0,-0.183,41.3,19.5,0.0,-0.196,42.0,0.47,-0.21,40.075,1,0,0,4.0,5.0,3.5,3.0
Lucknow,2023-01-30,5,21.61,0.45,-0.208,40.2,7354.6,3,20.1,0.0,-0.2,40.1,20.02,0.19,-0.234,40.0,20.82,0.0,-0.197,41.6,0.535,-0.20350000000000001,40.125,1,0,0,2.0,4.0,3.25,2.0
Lucknow,2023-02-06,6,24.73,0.0,-0.197,40.2,7365.3,4,22.53,1.28,-0.225,40.1,18.83,0.41,-0.181,40.1,19.44,0.0,-0.183,41.3,0.4325,-0.2075,40.150000000000006,2,0,0,3.0,4.0,3.25,4.0
Lucknow,2023-02-13,7,25.5,0.0,-0.273,40.3,7357.3,3,21.61,0.45,-0.208,40.2,20.1,0.0,-0.2,40.1,20.02,0.19,-0.234,40.0,0.4325,-0.22575,40.2,2,0,0,4.0,4.0,3.0,4.0
Lucknow,2023-02-20,8,25.62,4.39,-0.189,40.4,7366.1,3,24.73,0.0,-0.197,40.2,22.53,1.28,-0.225,40.1,18.83,0.41,-0.181,40.1,1.21,-0.21675,40.275000000000006,2,0,0,3.0,2.0,3.25,4.0
Lucknow,2023-02-27,9,27.06,0.0,-0.148,40.6,7359.4,2,25.5,0.0,-0.273,40.3,21.61,0.45,-0.208,40.2,20.1,0.0,-0.2,40.1,1.0975,-0.20175,40.375,2,0,0,3.0,3.0,3.0,5.0
Lucknow,2023-03-06,10,26.12,4.79,-0.192,40.8,7362.2,4,25.62,4.39,-0.189,40.4,24.73,0.0,-0.197,40.2,22.53,1.28,-0.225,40.1,2.295,-0.2005,40.525,3,0,0,2.0,4.0,3.0,4.0
Lucknow,2023-03-13,11,24.84,0.0,-0.155,41.0,7354.3,4,27.06,0.0,-0.148,40.6,25.5,0.0,-0.273,40.3,21.61,0.45,-0.208,40.2,2.295,-0.17099999999999999,40.699999999999996,3,0,0,4.0,3.0,3.25,5.0
Lucknow,2023-03-20,12,27.27,0.0,-0.222,41.3,7355.5,4,26.12,4.79,-0.192,40.8,25.62,4.39,-0.189,40.4,24.73,0.0,-0.197,40.2,1.1975,-0.17925,40.925,3,0,0,4.0,3.0,3.5,5.0
Lucknow,2023-03-27,13,28.69,0.0,-0.185,41.6,7361.2,5,24.84,0.0,-0.155,41.0,27.06,0.0,-0.148,40.6,25.5,0.0,-0.273,40.3,1.1975,-0.1885,41.175,3,0,0,4.0,2.0,4.25,5.0
Lucknow,2023-04-03,14,29.71,0.2,-0.197,42.0,7360.5,4,27.27,0.0,-0.222,41.3,26.12,4.79,-0.192,40.8,25.62,4.39,-0.189,40.4,0.05,-0.18975,41.474999999999994,4,0,0,5.0,4.0,4.25,6.0
Lucknow,2023-04-10,15,30.8,0.0,-0.151,42.5,7360.3,5,28.69,0.0,-0.185,41.6,24.84,0.0,-0.155,41.0,27.06,0.0,-0.148,40.6,0.05,-0.18875,41.849999999999994,4,0,0,4.0,4.0,4.5,7.0
Lucknow,2023-04-17,16,30.8,2.59,-0.208,43.1,7362.3,5,29.71,0.2,-0.197,42.0,27.27,0.0,-0.222,41.3,26.12,4.79,-0.192,40.8,0.6975,-0.18525,42.300000000000004,4,0,0,5.0,4.0,4.75,7.0
Lucknow,2023-04-24,17,31.31,3.99,-0.141,43.7,7365.5,5,30.8,0.0,-0.151,42.5,28.69,0.0,-0.185,41.6,24.84,0.0,-0.155,41.0,1.695,-0.17425,42.825,4,0,0,5.0,5.0,4.75,8.0
Lucknow,2023-05-01,18,32.32,4.55,-0.149,44.5,7366.3,6,30.8,2.59,-0.208,43.1,29.71,0.2,-0.197,42.0,27.27,0.0,-0.222,41.3,2.7824999999999998,-0.16225,43.45,5,0,0,5.0,4.0,5.25,7.0
Lucknow,2023-05-08,19,27.77,2.38,-0.199,45.3,7368.2,7,31.31,3.99,-0.141,43.7,30.8,0.0,-0.151,42.5,28.69,0.0,-0.185,41.6,3.3775,-0.17425,44.15,5,0,0,6.0,5.0,5.75,8.0
Lucknow,2023-05-15,20,32.02,4.27,-0.229,46.2,7358.3,7,32.32,4.55,-0.149,44.5,30.8,2.59,-0.208,43.1,29.71,0.2,-0.197,42.0,3.7975,-0.1795,44.925000000000004,5,0,0,7.0,5.0,6.25,8.0
Lucknow,2023-05-22,21,32.94,7.72,-0.146,47.1,7363.9,8,27.77,2.38,-0.199,45.3,31.31,3.99,-0.141,43.7,30.8,0.0,-0.151,42.5,4.7299999999999995,-0.18075,45.775,5,0,0,7.0,5.0,7.0,9.0
Lucknow,2023-05-29,22,31.97,9.92,-0.137,48.1,7368.9,7,32.02,4.27,-0.229,46.2,32.32,4.55,-0.149,44.5,30.8,2.59,-0.208,43.1,6.0725,-0.17775,46.675,5,0,0,8.0,6.0,7.25,10.0
