district,week_start,week_of_year,lst_celsius,rainfall_mm,ndwi_index,humidity_proxy_pct,population_density,dengue_cases
Kolkata,2020-04-06,15,29.34,4.69,-0.168,42.5,24763.5,4
Kolkata,2020-04-13,16,30.68,3.11,-0.144,43.1,24760.8,4
Kolkata,2020-04-20,17,32.71,7.2,-0.141,43.7,24761.1,6
Kolkata,2020-04-27,18,31.66,10.53,-0.032,44.5,24763.2,7
Kolkata,2020-05-04,19,32.29,6.38,-0.096,45.3,24759.1,7
Kolkata,2020-05-11,20,32.53,15.32,-0.099,46.2,24763.6,7
Kolkata,2020-05-18,21,32.75,18.0,-0.023,47.1,24766.6,8
Kolkata,2020-05-25,22,33.01,14.61,-0.128,48.1,24771.6,9
Kolkata,2020-06-01,23,35.43,18.17,-0.049,49.1,24770.1,9
Kolkata,2020-06-08,24,33.5,17.08,-0.052,50.1,24771.9,10
Kolkata,2020-06-15,25,33.56,19.23,-0.036,51.1,24773.6,10
Kolkata,2020-06-22,26,31.65,17.86,-0.095,52.0,24777.6,11
Kolkata,2020-06-29,27,34.57,21.25,-0.018,52.9,24771.0,14
Kolkata,2020-07-06,28,30.94,24.82,-0.023,53.6,24782.1,11
Kolkata,2020-07-13,29,31.34,27.37,0.022,54.2,24771.6,13
Kolkata,2020-07-20,30,32.06,27.62,0.059,54.6,24769.0,11
Kolkata,2020-07-27,31,29.42,25.74,0.016,54.9,24777.6,12
Kolkata,2020-08-03,32,30.16,25.3,0.042,55.0,24777.5,13
Kolkata,2020-08-10,33,29.75,21.34,-0.0,54.9,24783.3,12
Kolkata,2020-08-17,34,28.64,26.27,-0.003,54.6,24778.0,16
Kolkata,2020-08-24,35,26.27,22.31,0.019,54.2,24779.4,15
Kolkata,2020-08-31,36,27.36,19.3,0.002,53.6,24783.5,14
Kolkata,2020-09-07,37,25.75,8.64,-0.059,52.9,24789.1,13
Kolkata,2020-09-14,38,26.28,16.3,-0.088,52.0,24779.6,10
Kolkata,2020-09-21,39,25.79,10.21,-0.088,51.1,24789.5,11
Kolkata,2020-09-28,40,23.57,10.29,-0.051,50.1,24785.5,10
Kolkata,2020-10-05,41,23.55,5.17,-0.095,49.1,24797.3,9
Kolkata,2020-10-12,42,22.31,16.85,-0.073,48.1,24781.5,9
Kolkata,2020-10-19,43,24.25,7.22,-0.133,47.1,24794.6,8
Kolkata,2020-10-26,44,22.44,8.58,-0.138,46.2,24791.4,6
Kolkata,2020-11-02,45,20.45,1.36,-0.17,45.3,24785.0,6
Kolkata,2020-11-09,46,21.08,1.02,-0.216,44.5,24789.5,6
Kolkata,2020-11-16,47,21.71,0.0,-0.174,43.7,24794.7,6
Kolkata,2020-11-23,48,19.57,4.12,-0.151,43.1,24787.1,6
Kolkata,2020-11-30,49,18.87,4.31,-0.197,42.5,24802.3,4
Kolkata,2020-12-07,50,20.34,0.0,-0.157,42.0,24798.5,5
Kolkata,2020-12-14,51,22.84,0.0,-0.19,41.6,24794.1,5
Kolkata,2020-12-21,52,21.19,0.0,-0.197,41.3,24798.1,5
Kolkata,2020-12-28,53,20.56,0.0,-0.216,41.0,24799.1,5
Kolkata,2021-01-04,1,21.94,5.16,-0.161,40.0,24800.2,4
Kolkata,2021-01-11,2,20.74,0.0,-0.201,40.1,24796.8,4
Kolkata,2021-01-18,3,22.19,0.0,-0.231,40.1,24810.0,3
Kolkata,2021-01-25,4,23.76,0.0,-0.219,40.1,24803.2,4
Kolkata,2021-02-01,5,23.74,3.71,-0.158,40.2,24799.8,4
Kolkata,2021-02-08,6,22.44,0.0,-0.166,40.2,24802.6,3
Kolkata,2021-02-15,7,26.92,0.12,-0.161,40.3,24803.1,1
Kolkata,2021-02-22,8,25.73,7.07,-0.168,40.4,24800.3,3
Kolkata,2021-03-01,9,27.02,0.0,-0.21,40.6,24824.9,3
Kolkata,2021-03-08,10,25.65,3.26,-0.17,40.8,24798.1,3
Kolkata,2021-03-15,11,27.19,0.0,-0.141,41.0,24810.4,5
Kolkata,2021-03-22,12,26.86,0.0,-0.145,41.3,24810.9,5
Kolkata,2021-03-29,13,27.85,5.56,-0.199,41.6,24810.7,4
Kolkata,2021-04-05,14,29.8,0.77,-0.22,42.0,24815.9,4
Kolkata,2021-04-12,15,31.42,6.77,-0.111,42.5,24815.2,6
Kolkata,2021-04-19,16,30.64,1.72,-0.196,43.1,24810.4,4
Kolkata,2021-04-26,17,32.02,0.16,-0.175,43.7,24824.3,6
Kolkata,2021-05-03,18,31.34,9.71,-0.092,44.5,24813.1,6
Kolkata,2021-05-10,19,29.83,0.91,-0.123,45.3,24817.6,8
Kolkata,2021-05-17,20,33.59,1.21,-0.2,46.2,24810.2,6
Kolkata,2021-05-24,21,30.82,11.44,-0.126,47.1,24810.8,8
Kolkata,2021-05-31,22,33.56,15.45,-0.147,48.1,24825.9,8
Kolkata,2021-06-07,23,33.79,24.94,-0.044,49.1,24816.7,10
Kolkata,2021-06-14,24,32.28,21.77,0.043,50.1,24826.9,10
Kolkata,2021-06-21,25,34.64,20.51,-0.003,51.1,24824.5,11
Kolkata,2021-06-28,26,32.89,21.94,-0.042,52.0,24825.2,11
Kolkata,2021-07-05,27,32.97,12.44,-0.082,52.9,24822.6,11
Kolkata,2021-07-12,28,31.24,21.91,-0.127,53.6,24827.5,13
Kolkata,2021-07-19,29,29.76,28.43,0.029,54.2,24829.5,13
Kolkata,2021-07-26,30,30.6,27.27,0.006,54.6,24834.9,12
Kolkata,2021-08-02,31,31.37,27.01,0.025,54.9,24830.2,13
Kolkata,2021-08-09,32,30.44,34.94,0.042,55.0,24834.5,13
Kolkata,2021-08-16,33,28.88,23.38,0.064,54.9,24827.5,12
Kolkata,2021-08-23,34,26.91,19.0,-0.006,54.6,24823.7,14
Kolkata,2021-08-30,35,29.33,25.13,-0.027,54.2,24830.6,13
Kolkata,2021-09-06,36,27.96,14.26,-0.072,53.6,24827.0,16
Kolkata,2021-09-13,37,25.39,14.89,-0.07,52.9,24842.6,17
Kolkata,2021-09-20,38,24.83,15.75,-0.085,52.0,24833.8,13
Kolkata,2021-09-27,39,26.11,9.47,-0.094,51.1,24833.7,11
Kolkata,2021-10-04,40,23.26,5.9,-0.142,50.1,24835.2,12
Kolkata,2021-10-11,41,23.8,5.57,-0.164,49.1,24830.3,9
Kolkata,2021-10-18,42,21.87,4.81,-0.145,48.1,24836.6,7
Kolkata,2021-10-25,43,22.53,1.86,-0.244,47.1,24840.0,7
Kolkata,2021-11-01,44,23.95,3.41,-0.149,46.2,24837.6,7
Kolkata,2021-11-08,45,22.49,5.76,-0.172,45.3,24843.0,6
Kolkata,2021-11-15,46,22.6,0.0,-0.205,44.5,24836.8,7
Kolkata,2021-11-22,47,20.51,0.0,-0.181,43.7,24850.1,6
Kolkata,2021-11-29,48,21.24,4.15,-0.183,43.1,24837.5,5
Kolkata,2021-12-06,49,19.53,6.17,-0.182,42.5,24844.2,5
Kolkata,2021-12-13,50,19.66,2.24,-0.16,42.0,24841.9,5
Kolkata,2021-12-20,51,21.15,1.77,-0.149,41.6,24838.2,5
Kolkata,2021-12-27,52,19.28,4.57,-0.108,41.3,24856.4,4
Kolkata,2022-01-03,1,22.73,4.52,-0.189,40.0,24843.1,3
Kolkata,2022-01-10,2,24.28,3.81,-0.168,40.1,24850.8,4
Kolkata,2022-01-17,3,21.19,0.0,-0.227,40.1,24851.9,3
Kolkata,2022-01-24,4,22.84,0.0,-0.224,40.1,24854.2,3
Kolkata,2022-01-31,5,25.9,0.0,-0.195,40.2,24857.4,4
Kolkata,2022-02-07,6,23.13,1.49,-0.151,40.2,24854.9,2
Kolkata,2022-02-14,7,25.42,0.78,-0.185,40.3,24858.9,3
Kolkata,2022-02-21,8,25.24,0.0,-0.253,40.4,24851.1,1
Kolkata,2022-02-28,9,26.63,0.0,-0.2,40.6,24851.2,3
Kolkata,2022-03-07,10,26.39,6.14,-0.212,40.8,24854.5,3
Kolkata,2022-03-14,11,27.48,12.71,-0.109,41.0,24847.6,3
Kolkata,2022-03-21,12,28.96,1.34,-0.145,41.3,24853.8,5
Kolkata,2022-03-28,13,29.14,2.0,-0.164,41.6,24862.9,5
Kolkata,2022-04-04,14,29.41,0.02,-0.163,42.0,24857.7,4
Kolkata,2022-04-11,15,30.78,0.0,-0.172,42.5,24861.3,5
Kolkata,2022-04-18,16,30.28,0.0,-0.21,43.1,24859.0,5
Kolkata,2022-04-25,17,31.66,4.15,-0.194,43.7,24855.3,7
Kolkata,2022-05-02,18,32.02,5.47,-0.169,44.5,24865.0,6
Kolkata,2022-05-09,19,32.75,5.16,-0.166,45.3,24875.4,6
Kolkata,2022-05-16,20,33.29,10.48,-0.093,46.2,24874.7,9
Kolkata,2022-05-23,21,30.32,10.43,-0.109,47.1,24869.5,7
Kolkata,2022-05-30,22,33.67,15.36,-0.079,48.1,24869.1,9
Kolkata,2022-06-06,23,33.75,20.29,-0.084,49.1,24868.8,11
Kolkata,2022-06-13,24,34.39,13.79,-0.03,50.1,24859.8,11
Kolkata,2022-06-20,25,33.15,21.29,-0.017,51.1,24870.4,11
Kolkata,2022-06-27,26,33.22,17.49,-0.018,52.0,24874.0,10
Kolkata,2022-07-04,27,33.61,17.36,-0.042,52.9,24873.7,12
Kolkata,2022-07-11,28,32.34,23.51,-0.03,53.6,24875.2,13
Kolkata,2022-07-18,29,30.59,24.86,0.025,54.2,24880.9,23
Kolkata,2022-07-25,30,31.07,32.66,0.054,54.6,24876.6,11
Kolkata,2022-08-01,31,29.98,33.56,0.062,54.9,24877.6,14
Kolkata,2022-08-08,32,30.56,23.32,0.001,55.0,24872.9,12
Kolkata,2022-08-15,33,28.3,22.53,-0.004,54.9,24879.2,12
Kolkata,2022-08-22,34,28.55,24.58,-0.007,54.6,24887.8,15
Kolkata,2022-08-29,35,29.71,29.47,0.009,54.2,24887.2,15
Kolkata,2022-09-05,36,26.89,26.48,0.01,53.6,24878.0,15
Kolkata,2022-09-12,37,24.23,21.06,-0.003,52.9,24888.9,12
Kolkata,2022-09-19,38,26.05,19.57,-0.031,52.0,24874.8,11
Kolkata,2022-09-26,39,24.61,19.61,-0.023,51.1,24891.8,13
Kolkata,2022-10-03,40,24.61,11.08,-0.077,50.1,24889.0,11
Kolkata,2022-10-10,41,23.59,13.94,-0.02,49.1,24892.9,9
Kolkata,2022-10-17,42,24.91,4.77,-0.123,48.1,24896.5,8
Kolkata,2022-10-24,43,23.1,0.0,-0.175,47.1,24886.7,8
Kolkata,2022-10-31,44,22.53,3.72,-0.14,46.2,24879.5,7
Kolkata,2022-11-07,45,23.05,3.67,-0.171,45.3,24886.1,7
Kolkata,2022-11-14,46,19.63,8.06,-0.116,44.5,24880.9,7
Kolkata,2022-11-21,47,21.48,0.0,-0.184,43.7,24893.9,6
Kolkata,2022-11-28,48,23.07,0.0,-0.206,43.1,24893.9,5
Kolkata,2022-12-05,49,21.74,0.0,-0.167,42.5,24894.9,4
Kolkata,2022-12-12,50,21.51,0.0,-0.203,42.0,24902.4,5
Kolkata,2022-12-19,51,22.21,0.0,-0.255,41.6,24900.1,5
Kolkata,2022-12-26,52,25.08,1.63,-0.228,41.3,24894.7,3
Kolkata,2023-01-02,1,19.63,4.48,-0.118,40.0,24897.0,5
Kolkata,2023-01-09,2,23.49,0.0,-0.204,40.1,24901.0,5
Kolkata,2023-01-16,3,23.3,0.0,-0.141,40.1,24903.1,5
Kolkata,2023-01-23,4,20.55,0.0,-0.182,40.1,24904.0,3
Kolkata,2023-01-30,5,22.78,10.22,-0.145,40.2,24903.3,4
Kolkata,2023-02-06,6,24.09,0.0,-0.161,40.2,24907.5,3
Kolkata,2023-02-13,7,23.71,0.0,-0.178,40.3,24908.8,3
Kolkata,2023-02-20,8,26.01,0.0,-0.2,40.4,24899.2,3
Kolkata,2023-02-27,9,26.08,0.0,-0.239,40.6,24911.6,2
Kolkata,2023-03-06,10,26.62,5.55,-0.179,40.8,24909.8,2
Kolkata,2023-03-13,11,26.46,3.22,-0.245,41.0,24900.4,3
Kolkata,2023-03-20,12,27.46,1.63,-0.19,41.3,24907.0,3
Kolkata,2023-03-27,13,28.01,0.0,-0.252,41.6,24907.6,5
Kolkata,2023-04-03,14,27.97,4.03,-0.184,42.0,24910.5,3
Kolkata,2023-04-10,15,29.32,1.13,-0.197,42.5,24911.4,4
Kolkata,2023-04-17,16,31.86,9.98,-0.103,43.1,24907.3,6
Kolkata,2023-04-24,17,31.58,6.56,-0.121,43.7,24922.8,6
Kolkata,2023-05-01,18,31.33,9.55,-0.086,44.5,24920.2,6
Kolkata,2023-05-08,19,31.58,13.42,-0.081,45.3,24922.6,7
Kolkata,2023-05-15,20,31.79,9.34,-0.093,46.2,24913.8,8
Kolkata,2023-05-22,21,30.22,6.62,-0.126,47.1,24916.0,7
Kolkata,2023-05-29,22,32.09,17.82,-0.168,48.1,24918.0,7
Kolkata,2023-06-05,23,32.73,19.15,-0.019,49.1,24915.6,10
Kolkata,2023-06-12,24,30.88,18.54,-0.034,50.1,24918.9,8
Kolkata,2023-06-19,25,32.67,16.13,-0.029,51.1,24926.3,9
Kolkata,2023-06-26,26,32.55,32.76,0.059,52.0,24913.0,10
Kolkata,2023-07-03,27,32.25,27.19,0.105,52.9,24915.2,10
Kolkata,2023-07-10,28,31.76,27.38,0.045,53.6,24929.5,10
Kolkata,2023-07-17,29,29.24,28.93,0.018,54.2,24921.3,12
Kolkata,2023-07-24,30,31.16,24.52,0.009,54.6,24929.3,15
Kolkata,2023-07-31,31,31.01,26.23,0.049,54.9,24926.7,21
Kolkata,2023-08-07,32,27.07,25.14,0.064,55.0,24927.9,19
Kolkata,2023-08-14,33,28.79,26.24,0.032,54.9,24929.1,13
Kolkata,2023-08-21,34,28.68,26.48,-0.015,54.6,24934.2,16
Kolkata,2023-08-28,35,27.42,27.56,0.021,54.2,24927.4,16
Kolkata,2023-09-04,36,27.63,22.32,0.043,53.6,24935.2,15
Kolkata,2023-09-11,37,26.92,15.48,-0.069,52.9,24932.5,15
Kolkata,2023-09-18,38,25.65,10.22,-0.099,52.0,24944.3,14
Kolkata,2023-09-25,39,24.24,5.94,-0.181,51.1,24941.2,11
Kolkata,2023-10-02,40,24.39,5.24,-0.158,50.1,24931.1,14
Kolkata,2023-10-09,41,22.77,7.55,-0.156,49.1,24935.1,13
Kolkata,2023-10-16,42,20.59,8.79,-0.099,48.1,24941.9,8
Kolkata,2023-10-23,43,21.64,5.35,-0.12,47.1,24937.5,9
Kolkata,2023-10-30,44,21.22,3.68,-0.158,46.2,24933.6,6
Kolkata,2023-11-06,45,22.66,8.98,-0.143,45.3,24936.3,6
Kolkata,2023-11-13,46,21.48,4.45,-0.146,44.5,24940.2,6
Kolkata,2023-11-20,47,18.8,6.01,-0.13,43.7,24940.4,6
Kolkata,2023-11-27,48,21.98,1.03,-0.224,43.1,24942.4,6
Kolkata,2023-12-04,49,18.55,5.02,-0.125,42.5,24951.0,5
Kolkata,2023-12-11,50,20.83,2.18,-0.171,42.0,24947.5,5
Kolkata,2023-12-18,51,23.92,2.06,-0.186,41.6,24934.8,4
Kolkata,2023-12-25,52,21.58,4.01,-0.155,41.3,24948.0,4
Lucknow,2019-01-07,2,20.45,1.68,-0.169,40.1,7292.5,3
Lucknow,2019-01-14,3,20.61,0.0,-0.164,40.1,7307.9,3
Lucknow,2019-01-21,4,22.79,3.34,-0.171,40.1,7298.6,3
Lucknow,2019-01-28,5,21.9,0.34,-0.158,40.2,7314.3,3
Lucknow,2019-02-04,6,24.56,0.0,-0.212,40.2,7306.3,3
Lucknow,2019-02-11,7,25.55,2.72,-0.161,40.3,7301.1,3
Lucknow,2019-02-18,8,25.77,0.0,-0.214,40.4,7292.5,3
Lucknow,2019-02-25,9,26.72,2.18,-0.185,40.6,7313.6,3
Lucknow,2019-03-04,10,25.3,0.0,-0.241,40.8,7307.1,3
Lucknow,2019-03-11,11,25.98,0.0,-0.204,41.0,7305.5,4
Lucknow,2019-03-18,12,27.15,2.05,-0.147,41.3,7311.8,3
Lucknow,2019-03-25,13,26.98,1.87,-0.212,41.6,7308.6,5
Lucknow,2019-04-01,14,28.66,0.53,-0.189,42.0,7301.9,5
Lucknow,2019-04-08,15,27.16,2.99,-0.216,42.5,7304.7,3
Lucknow,2019-04-15,16,30.87,5.76,-0.11,43.1,7304.4,6
Lucknow,2019-04-22,17,30.91,0.0,-0.171,43.7,7308.3,7
Lucknow,2019-04-29,18,31.09,2.95,-0.215,44.5,7311.2,6
Lucknow,2019-05-06,19,32.11,5.31,-0.139,45.3,7310.0,6
Lucknow,2019-05-13,20,31.77,4.99,-0.232,46.2,7314.0,18
Lucknow,2019-05-20,21,31.45,3.97,-0.14,47.1,7306.5,8
Lucknow,2019-05-27,22,31.04,6.67,-0.142,48.1,7310.6,8
Lucknow,2019-06-03,23,31.29,8.26,-0.128,49.1,7302.1,9
Lucknow,2019-06-10,24,31.72,11.35,-0.099,50.1,7305.7,9
Lucknow,2019-06-17,25,32.96,16.47,-0.049,51.1,7310.4,10
Lucknow,2019-06-24,26,31.83,14.83,-0.068,52.0,7312.4,9
Lucknow,2019-07-01,27,30.46,16.06,-0.063,52.9,7304.3,10
Lucknow,2019-07-08,28,29.44,12.7,-0.108,53.6,7310.6,12
Lucknow,2019-07-15,29,31.19,16.23,-0.073,54.2,7294.3,11
Lucknow,2019-07-22,30,30.09,17.78,-0.042,54.6,7305.1,11
Lucknow,2019-07-29,31,27.94,17.27,-0.013,54.9,7315.5,10
Lucknow,2019-08-05,32,31.06,16.89,-0.061,55.0,7303.5,11
Lucknow,2019-08-12,33,25.47,14.96,-0.046,54.9,7307.9,11
Lucknow,2019-08-19,34,27.55,17.06,-0.009,54.6,7309.0,13
Lucknow,2019-08-26,35,24.94,11.15,-0.083,54.2,7313.6,10
Lucknow,2019-09-02,36,26.01,10.31,-0.112,53.6,7312.7,10
Lucknow,2019-09-09,37,26.59,6.75,-0.101,52.9,7311.4,11
Lucknow,2019-09-16,38,26.68,9.75,-0.156,52.0,7312.8,11
Lucknow,2019-09-23,39,23.5,5.06,-0.085,51.1,7307.7,10
Lucknow,2019-09-30,40,22.32,3.48,-0.148,50.1,7318.2,9
Lucknow,2019-10-07,41,22.63,6.24,-0.142,49.1,7312.1,9
Lucknow,2019-10-14,42,23.44,2.36,-0.212,48.1,7310.5,11
Lucknow,2019-10-21,43,20.85,1.02,-0.152,47.1,7312.7,7
Lucknow,2019-10-28,44,22.91,0.0,-0.178,46.2,7317.5,7
Lucknow,2019-11-04,45,17.85,5.09,-0.159,45.3,7307.6,8
Lucknow,2019-11-11,46,16.96,1.82,-0.199,44.5,7308.9,7
Lucknow,2019-11-18,47,20.77,1.45,-0.107,43.7,7309.2,7
Lucknow,2019-11-25,48,19.2,0.0,-0.226,43.1,7313.6,7
Lucknow,2019-12-02,49,17.96,6.23,-0.157,42.5,7316.5,6
Lucknow,2019-12-09,50,19.46,0.0,-0.222,42.0,7322.6,5
Lucknow,2019-12-16,51,20.31,2.24,-0.154,41.6,7314.9,4
Lucknow,2019-12-23,52,19.23,0.0,-0.197,41.3,7315.2,4
Lucknow,2019-12-30,1,19.91,0.0,-0.193,40.0,7321.8,3
Lucknow,2020-01-06,2,20.97,2.82,-0.23,40.1,7317.9,5
Lucknow,2020-01-13,3,22.05,4.63,-0.186,40.1,7306.0,4
Lucknow,2020-01-20,4,20.04,0.0,-0.196,40.1,7320.5,3
Lucknow,2020-01-27,5,23.25,5.21,-0.199,40.2,7316.8,4
Lucknow,2020-02-03,6,23.01,0.0,-0.196,40.2,7313.3,3
Lucknow,2020-02-10,7,23.07,0.44,-0.169,40.3,7322.7,3
Lucknow,2020-02-17,8,26.64,0.57,-0.191,40.4,7314.8,2
Lucknow,2020-02-24,9,26.17,0.0,-0.24,40.6,7326.9,4
Lucknow,2020-03-02,10,28.52,0.0,-0.241,40.8,7320.4,3
Lucknow,2020-03-09,11,26.12,0.0,-0.191,41.0,7328.2,3
Lucknow,2020-03-16,12,26.25,0.0,-0.191,41.3,7312.6,4
Lucknow,2020-03-23,13,25.97,2.17,-0.154,41.6,7314.0,6
Lucknow,2020-03-30,14,28.64,2.17,-0.196,42.0,7315.8,4
Lucknow,2020-04-06,15,29.38,0.0,-0.218,42.5,7324.0,6
Lucknow,2020-04-13,16,29.48,0.0,-0.198,43.1,7323.9,5
Lucknow,2020-04-20,17,31.65,0.98,-0.21,43.7,7318.0,4
Lucknow,2020-04-27,18,30.68,5.21,-0.14,44.5,7317.3,4
Lucknow,2020-05-04,19,30.38,5.15,-0.155,45.3,7315.9,6
Lucknow,2020-05-11,20,31.2,2.22,-0.18,46.2,7323.1,7
Lucknow,2020-05-18,21,30.9,12.71,-0.136,47.1,7316.7,8
Lucknow,2020-05-25,22,29.88,8.35,-0.139,48.1,7317.1,7
Lucknow,2020-06-01,23,31.79,7.3,-0.209,49.1,7324.5,7
Lucknow,2020-06-08,24,32.7,12.55,-0.148,50.1,7324.7,9
Lucknow,2020-06-15,25,30.62,11.52,-0.08,51.1,7329.5,11
Lucknow,2020-06-22,26,31.82,16.43,-0.082,52.0,7332.2,8
Lucknow,2020-06-29,27,32.31,13.34,-0.123,52.9,7311.6,10
Lucknow,2020-07-06,28,30.71,17.84,-0.06,53.6,7324.6,12
Lucknow,2020-07-13,29,32.09,13.85,-0.101,54.2,7321.8,10
Lucknow,2020-07-20,30,29.87,14.28,-0.035,54.6,7312.3,10
Lucknow,2020-07-27,31,28.7,21.07,-0.015,54.9,7322.4,12
Lucknow,2020-08-03,32,30.61,14.3,-0.039,55.0,7318.7,13
Lucknow,2020-08-10,33,28.28,15.76,-0.095,54.9,7328.3,11
Lucknow,2020-08-17,34,28.36,13.41,-0.048,54.6,7326.8,14
Lucknow,2020-08-24,35,28.41,13.22,-0.085,54.2,7322.4,9
Lucknow,2020-08-31,36,27.37,17.78,-0.057,53.6,7323.0,11
Lucknow,2020-09-07,37,25.53,9.99,-0.122,52.9,7324.3,11
Lucknow,2020-09-14,38,22.98,6.42,-0.105,52.0,7322.0,9
Lucknow,2020-09-21,39,24.12,11.88,-0.097,51.1,7323.7,10
Lucknow,2020-09-28,40,19.48,9.61,-0.1,50.1,7322.9,8
Lucknow,2020-10-05,41,23.61,11.09,-0.116,49.1,7321.3,8
Lucknow,2020-10-12,42,20.95,1.73,-0.109,48.1,7328.8,8
Lucknow,2020-10-19,43,20.79,3.4,-0.149,47.1,7326.4,8
Lucknow,2020-10-26,44,21.66,0.73,-0.161,46.2,7327.3,7
Lucknow,2020-11-02,45,20.68,1.63,-0.166,45.3,7328.2,6
Lucknow,2020-11-09,46,20.68,2.85,-0.209,44.5,7330.6,6
Lucknow,2020-11-16,47,21.32,0.0,-0.171,43.7,7329.6,6
Lucknow,2020-11-23,48,19.75,0.0,-0.19,43.1,7330.0,4
Lucknow,2020-11-30,49,20.21,0.0,-0.209,42.5,7332.2,5
Lucknow,2020-12-07,50,22.05,3.78,-0.181,42.0,7329.9,6
Lucknow,2020-12-14,51,20.19,0.0,-0.186,41.6,7332.7,4
Lucknow,2020-12-21,52,22.56,0.0,-0.202,41.3,7334.6,6
Lucknow,2020-12-28,53,21.07,0.0,-0.211,41.0,7325.4,3
Lucknow,2021-01-04,1,21.64,0.0,-0.185,40.0,7327.9,3
Lucknow,2021-01-11,2,22.74,0.0,-0.193,40.1,7323.6,3
Lucknow,2021-01-18,3,23.15,0.03,-0.176,40.1,7340.1,4
Lucknow,2021-01-25,4,21.24,0.28,-0.194,40.1,7325.9,3
Lucknow,2021-02-01,5,21.94,1.63,-0.255,40.2,7321.0,4
Lucknow,2021-02-08,6,21.84,5.31,-0.169,40.2,7326.4,2
Lucknow,2021-02-15,7,23.32,1.36,-0.225,40.3,7334.0,2
Lucknow,2021-02-22,8,24.01,1.63,-0.209,40.4,7336.4,3
Lucknow,2021-03-01,9,25.23,0.66,-0.16,40.6,7331.0,3
Lucknow,2021-03-08,10,26.03,1.79,-0.157,40.8,7330.2,2
Lucknow,2021-03-15,11,27.0,2.76,-0.171,41.0,7334.5,4
Lucknow,2021-03-22,12,28.07,3.57,-0.18,41.3,7330.0,3
Lucknow,2021-03-29,13,29.73,2.87,-0.206,41.6,7324.5,3
Lucknow,2021-04-05,14,27.8,1.15,-0.235,42.0,7340.2,5
Lucknow,2021-04-12,15,27.74,5.72,-0.199,42.5,7323.1,4
Lucknow,2021-04-19,16,27.26,0.72,-0.215,43.1,7333.1,5
Lucknow,2021-04-26,17,30.73,5.03,-0.162,43.7,7333.2,5
Lucknow,2021-05-03,18,30.24,0.0,-0.175,44.5,7328.0,6
Lucknow,2021-05-10,19,31.27,6.79,-0.163,45.3,7325.3,5
Lucknow,2021-05-17,20,31.33,5.02,-0.145,46.2,7339.9,6
Lucknow,2021-05-24,21,31.46,3.24,-0.195,47.1,7330.6,5
Lucknow,2021-05-31,22,29.26,13.86,-0.093,48.1,7338.8,8
Lucknow,2021-06-07,23,32.11,9.84,-0.091,49.1,7329.1,9
Lucknow,2021-06-14,24,32.24,15.15,-0.089,50.1,7338.8,8
Lucknow,2021-06-21,25,32.1,12.83,-0.097,51.1,7333.9,10
Lucknow,2021-06-28,26,30.44,19.33,-0.053,52.0,7345.2,10
Lucknow,2021-07-05,27,32.49,15.22,-0.063,52.9,7332.1,9
Lucknow,2021-07-12,28,30.62,18.12,-0.09,53.6,7336.2,11
Lucknow,2021-07-19,29,31.97,20.06,-0.039,54.2,7338.7,10
Lucknow,2021-07-26,30,29.43,15.73,-0.054,54.6,7343.0,11
Lucknow,2021-08-02,31,27.81,20.83,-0.064,54.9,7338.0,12
Lucknow,2021-08-09,32,28.72,16.03,-0.036,55.0,7333.8,12
Lucknow,2021-08-16,33,27.61,13.9,-0.028,54.9,7336.0,12
Lucknow,2021-08-23,34,27.75,12.26,-0.051,54.6,7340.2,10
Lucknow,2021-08-30,35,24.81,12.55,-0.064,54.2,7340.3,11
Lucknow,2021-09-06,36,25.61,14.15,-0.081,53.6,7338.6,9
Lucknow,2021-09-13,37,26.62,9.73,-0.112,52.9,7342.1,9
Lucknow,2021-09-20,38,24.87,6.37,-0.134,52.0,7336.7,11
Lucknow,2021-09-27,39,23.94,11.78,-0.124,51.1,7337.3,9
Lucknow,2021-10-04,40,22.3,5.96,-0.117,50.1,7341.8,8
Lucknow,2021-10-11,41,21.88,2.36,-0.23,49.1,7333.3,9
Lucknow,2021-10-18,42,22.91,6.14,-0.126,48.1,7342.9,7
Lucknow,2021-10-25,43,21.52,5.79,-0.16,47.1,7336.0,7
Lucknow,2021-11-01,44,20.76,2.73,-0.241,46.2,7334.3,6
Lucknow,2021-11-08,45,19.87,3.69,-0.169,45.3,7338.8,8
Lucknow,2021-11-15,46,19.95,2.01,-0.175,44.5,7344.7,6
Lucknow,2021-11-22,47,21.66,0.0,-0.233,43.7,7343.7,6
Lucknow,2021-11-29,48,22.45,0.62,-0.172,43.1,7345.0,6
Lucknow,2021-12-06,49,19.5,2.2,-0.168,42.5,7342.9,6
Lucknow,2021-12-13,50,20.91,2.14,-0.177,42.0,7342.4,3
Lucknow,2021-12-20,51,19.93,4.21,-0.109,41.6,7337.6,6
Lucknow,2021-12-27,52,20.96,2.14,-0.145,41.3,7337.9,5
Lucknow,2022-01-03,1,18.1,0.0,-0.203,40.0,7344.7,4
Lucknow,2022-01-10,2,20.53,0.0,-0.18,40.1,7344.3,2
Lucknow,2022-01-17,3,19.63,0.17,-0.214,40.1,7353.5,4
Lucknow,2022-01-24,4,19.56,0.0,-0.227,40.1,7346.0,3
Lucknow,2022-01-31,5,22.85,0.0,-0.188,40.2,7338.5,4
Lucknow,2022-02-07,6,24.86,1.59,-0.2,40.2,7351.5,4
Lucknow,2022-02-14,7,23.55,0.0,-0.188,40.3,7349.0,3
